order_id,order_date,order_ts,customer_id,country,category,amount
4473,2024-12-05,2025-03-18 06:04:18,189769,UK,Grocery,3933.54
4474,2024-11-30,2025-09-19 09:19:29,103923,UAE,Apparel,2852.76
4475,2022-11-22,2023-01-16 02:48:00,169530,Germany,Home,4855.37
4476,2024-05-29,2022-02-18 08:32:05,193156,Singapore,Beauty,3582.16
4477,2023-07-28,2022-09-15 11:28:18,120389,Australia,Sports,1462.68
4478,2024-11-23,2022-11-22 21:25:30,25863,Canada,Books,3498.97
4479,2024-02-26,2023-09-18 19:31:39,47657,Germany,Apparel,1857.65
4480,2024-12-20,2025-12-05 07:58:26,23679,Canada,Home,1474.51
4481,2022-10-28,2025-10-08 21:40:18,100004,Singapore,Grocery,2815.63
4482,2024-04-28,2024-08-25 13:48:44,143854,India,Beauty,4639.26
4483,2023-04-28,2022-07-27 09:53:43,120631,UK,Books,3268.82
4484,2022-09-01,2023-12-01 12:46:21,163755,India,Home,4419.52
4485,2023-04-12,2024-01-03 11:46:34,178077,India,Electronics,3542.15
4486,2024-05-27,2023-05-07 10:41:46,71496,Canada,Electronics,3355.49
4487,2025-02-04,2023-03-12 20:19:55,122164,Canada,Grocery,3516.33
4488,2022-05-25,2024-09-01 04:43:28,116699,Australia,Sports,1569.8
4489,2023-02-19,2024-07-10 17:37:56,137582,USA,Electronics,4214.96
4490,2023-03-07,2023-12-20 21:16:31,134792,USA,Grocery,2915.93
4491,2023-10-19,2024-02-07 13:50:57,157950,India,Toys,1847.97
4492,2025-05-31,2025-03-29 21:21:21,186701,Australia,Home,2024.94
4493,2025-01-31,2022-11-23 09:01:00,132522,UAE,Sports,2055.12
4494,2024-12-11,2022-02-05 12:03:50,40778,India,Sports,1992.97
4495,2022-11-06,2023-01-05 09:39:08,155630,Australia,Apparel,902.03
4496,2025-07-17,2025-05-06 13:18:00,175087,India,Grocery,3691.14
4497,2025-01-25,2025-09-26 16:37:45,143347,USA,Home,4641.99
4498,2025-08-18,2025-05-10 20:12:49,141564,Australia,Apparel,2553.72
4499,2022-10-02,2025-06-20 19:16:24,6961,Canada,Electronics,4577.04
4500,2024-03-05,2025-01-16 03:08:49,199341,India,Apparel,235.38
4501,2025-04-15,2022-07-24 23:38:43,57527,Canada,Home,2947.4
4502,2022-10-22,2023-08-26 03:36:15,145039,Germany,Books,1374.5
4503,2025-12-17,2024-03-05 09:39:40,173737,Australia,Toys,3037.36
4504,2024-07-19,2025-12-02 05:18:28,12117,Germany,Grocery,221.19
4505,2024-10-02,2023-05-25 09:08:00,120650,Australia,Books,4982.72
4506,2023-01-27,2023-06-10 13:27:17,92882,Canada,Electronics,4001.83
4507,2024-06-24,2023-01-02 19:24:05,193918,USA,Home,4199.32
4508,2025-09-09,2025-10-28 05:36:56,57153,USA,Grocery,1646.35
4509,2025-07-18,2022-03-08 08:16:22,178611,Singapore,Sports,3380.6
4510,2022-03-09,2023-07-10 07:41:10,33287,USA,Sports,3089.34
4511,2025-10-15,2025-09-24 15:25:14,193764,Germany,Toys,3554.54
4512,2023-07-28,2023-02-14 04:32:39,11722,UAE,Grocery,4909.28
4513,2025-01-05,2022-11-22 00:54:18,27439,USA,Toys,319.46
4514,2024-09-16,2022-03-21 20:33:51,170761,USA,Home,4681.05
4515,2025-08-20,2025-05-17 07:34:38,84595,India,Books,2002.98
4516,2024-06-28,2022-06-26 19:55:16,85014,Australia,Apparel,3718.27
4517,2025-04-08,2024-09-19 10:48:15,114796,Canada,Sports,2688.63
4518,2022-10-19,2022-12-27 14:05:21,167461,UAE,Toys,1785.8
4519,2024-11-15,2023-03-30 11:39:38,69050,Australia,Sports,2872.52
4520,2023-08-24,2022-02-08 10:21:49,199566,Germany,Beauty,3628.15
4521,2024-05-25,2023-04-09 04:19:38,5676,USA,Beauty,1089.65
4522,2022-10-03,2024-08-10 12:06:43,83703,Canada,Books,3791.91
4523,2024-11-02,2024-10-25 05:36:48,54608,USA,Grocery,2911.46
4524,2024-10-17,2023-07-23 15:23:18,118753,UK,Home,3312.73
4525,2023-04-24,2022-06-12 06:34:22,133443,Australia,Books,3553.35
4526,2022-10-07,2024-05-27 14:17:54,23260,Singapore,Grocery,4608.83
4527,2025-09-17,2023-04-18 17:07:04,168437,UK,Books,1133.2
4528,2023-09-07,2022-05-21 12:58:29,98544,Singapore,Apparel,2749.95
4529,2025-07-07,2025-02-21 18:55:36,66661,Germany,Beauty,3985.48
4530,2022-02-19,2023-12-26 18:45:28,54344,UAE,Toys,3973.55
4531,2024-08-22,2025-01-06 10:08:37,66744,Australia,Home,3635.78
4532,2023-12-09,2025-02-28 05:26:16,165725,Singapore,Toys,3251.51
4533,2025-07-08,2024-01-27 14:46:12,70186,USA,Beauty,318.21
4534,2022-01-07,2023-06-07 23:58:17,3442,UK,Home,384.61
4535,2025-09-22,2022-05-27 02:11:22,106035,USA,Toys,4456.2
4536,2022-07-22,2022-12-21 01:43:07,78605,UAE,Sports,1933.02
4537,2022-04-30,2024-12-31 13:00:24,154875,UAE,Books,3469.97
4538,2024-07-10,2023-03-24 02:01:09,6772,UK,Home,2680.07
4539,2023-08-15,2024-10-29 04:02:27,166966,Germany,Books,3853.25
4540,2022-02-28,2025-06-15 06:06:54,39732,Australia,Grocery,4846.22
4541,2022-03-02,2024-06-12 10:41:51,190319,Australia,Home,582.88
4542,2023-01-22,2023-10-08 15:17:31,98858,Canada,Sports,615.57
4543,2024-02-13,2023-10-08 10:30:38,108492,Australia,Apparel,7.48
4544,2023-10-04,2025-03-05 19:28:12,103326,Germany,Toys,869.48
4545,2022-03-07,2022-07-28 19:48:43,33556,UK,Books,1343.32
4546,2025-04-20,2024-04-25 09:54:44,10386,USA,Books,3625.99
4547,2024-05-17,2024-05-10 04:25:44,57858,Australia,Sports,1790.42
4548,2022-02-03,2022-05-26 16:38:44,124349,Canada,Apparel,1636.99
4549,2025-07-25,2023-04-18 21:56:20,72373,Australia,Apparel,1371.74
4550,2022-02-25,2024-08-16 03:16:38,43046,Germany,Books,3884.32
4551,2023-12-19,2022-04-08 08:23:57,120042,UAE,Beauty,4539.83
4552,2024-06-08,2025-10-01 15:29:27,80523,UK,Beauty,4067.78
4553,2022-08-14,2024-05-03 18:01:53,100593,Germany,Sports,3758.04
4554,2024-02-17,2022-12-05 22:32:13,17429,Singapore,Beauty,4468.14
4555,2025-07-21,2023-06-05 04:18:09,93328,UK,Home,2429.84
4556,2024-06-17,2023-08-07 12:28:03,68868,USA,Toys,3039.28
4557,2022-02-23,2022-12-03 01:26:14,143544,Singapore,Electronics,4864.01
4558,2023-11-17,2023-06-18 06:13:19,16659,Germany,Toys,3897.44
4559,2025-10-31,2023-02-02 09:35:08,144003,Australia,Sports,703.41
4560,2024-12-28,2025-11-15 13:48:49,140495,Germany,Electronics,1503.45
4561,2023-05-09,2022-12-29 14:43:13,17329,UAE,Grocery,1379.97
4562,2025-11-25,2022-05-11 00:15:56,97988,Canada,Toys,2901.3
4563,2023-02-10,2022-08-20 04:17:46,93743,USA,Apparel,1303.57
4564,2025-04-19,2023-12-13 11:02:47,137884,Canada,Grocery,1068.28
4565,2022-10-02,2025-09-21 00:43:07,180409,India,Toys,69.82
4566,2023-10-22,2023-03-20 09:02:19,63927,Canada,Sports,3253.16
4567,2024-05-20,2022-05-28 04:51:21,134699,Germany,Electronics,3491.83
4568,2024-02-05,2024-02-19 21:43:23,13527,India,Apparel,3615.43
4569,2025-01-02,2024-01-17 07:28:38,63756,USA,Toys,1030.65
4570,2022-06-22,2023-05-20 04:56:20,24144,USA,Toys,1144.2
4571,2024-09-12,2024-04-10 21:03:04,108149,UK,Apparel,4726.44
4572,2022-01-31,2024-01-25 19:06:52,143787,USA,Sports,486.59
4573,2025-06-13,2024-11-08 23:09:31,106271,Singapore,Beauty,1505.96
4574,2023-11-09,2025-03-28 03:37:04,119051,India,Beauty,3211.57
4575,2025-08-27,2025-07-25 13:24:29,603,UK,Beauty,4109.84
4576,2025-09-06,2022-11-04 11:05:21,64066,USA,Grocery,4710.33
4577,2023-01-03,2025-01-02 20:45:27,194786,Germany,Electronics,2021.22
4578,2022-04-19,2022-10-14 21:36:00,51181,India,Home,4794.69
4579,2024-06-03,2025-09-20 03:28:24,87882,Singapore,Electronics,3376.4
4580,2022-10-10,2022-09-19 06:56:18,75578,USA,Apparel,1446.38
4581,2022-11-11,2022-02-12 10:08:04,105832,Australia,Sports,183.34
4582,2023-10-08,2022-04-28 02:39:48,67134,Singapore,Home,95.47
4583,2024-04-02,2023-10-22 07:20:01,65497,Germany,Home,643.62
4584,2022-10-07,2023-03-08 15:56:38,9794,India,Grocery,1160.54
4585,2025-04-17,2022-07-22 17:05:00,48285,UK,Electronics,1862.19
4586,2022-10-14,2024-10-14 12:43:51,7218,USA,Electronics,4251.68
4587,2022-08-22,2025-03-23 18:25:40,54457,UAE,Toys,1045.38
4588,2025-03-25,2022-06-06 22:37:29,50448,Germany,Home,1818.09
4589,2024-11-24,2023-08-12 11:53:48,30604,Germany,Home,1216.28
4590,2025-05-09,2023-01-30 19:52:57,87959,Australia,Toys,1666.28
4591,2023-03-20,2023-04-18 16:21:13,48673,Australia,Toys,3862.58
4592,2023-09-03,2024-08-04 16:31:21,116056,Australia,Electronics,866.31
4593,2025-04-10,2024-03-06 08:41:59,112735,Australia,Books,1338.11
4594,2022-04-22,2025-02-07 12:32:07,152920,Singapore,Books,2186.33
4595,2024-07-18,2024-09-16 00:18:29,175642,Canada,Books,1383.64
4596,2025-03-19,2024-05-04 14:56:48,166980,Singapore,Home,3109.15
4597,2023-04-21,2023-07-08 08:31:22,106107,USA,Grocery,3441.79
4598,2024-02-25,2023-09-21 00:48:25,97237,Singapore,Apparel,1337.56
4599,2024-03-09,2022-09-02 23:42:28,96924,Germany,Electronics,3097.94
4600,2024-05-03,2023-10-09 23:50:22,78682,USA,Toys,2363.66
4601,2024-01-27,2022-12-07 11:27:17,65330,Australia,Grocery,796.27
4602,2024-06-23,2025-04-22 17:36:42,70988,Australia,Beauty,3598.4
4603,2025-09-27,2022-12-29 10:59:43,88622,Germany,Beauty,636.41
4604,2025-07-22,2025-09-30 02:43:51,151149,Singapore,Books,770.48
4605,2023-02-19,2025-09-25 00:57:04,185356,Australia,Sports,4618.89
4606,2022-11-05,2023-04-08 15:10:12,27069,Singapore,Sports,408.98
4607,2025-08-05,2023-12-12 23:02:47,169047,Australia,Books,3724.73
4608,2025-01-25,2025-12-17 14:24:24,58879,Singapore,Toys,1062.51
4609,2025-09-12,2023-03-22 05:56:17,107696,Singapore,Beauty,1231.76
4610,2025-03-29,2022-02-10 14:21:13,108255,USA,Beauty,3653.65
4611,2022-10-29,2023-04-05 20:59:18,148245,Canada,Books,3079.56
4612,2025-01-23,2025-05-08 01:42:25,172301,USA,Beauty,480.91
4613,2023-04-05,2024-11-12 17:29:16,131097,USA,Apparel,1968.26
4614,2024-11-21,2024-10-15 17:12:05,51573,Canada,Apparel,146.13
4615,2022-02-17,2024-02-12 05:20:06,54584,Canada,Home,1897.7
4616,2024-08-23,2024-12-09 15:19:06,43529,India,Apparel,1369.35
4617,2025-06-10,2023-10-21 01:24:38,126347,India,Home,1932.99
4618,2023-07-18,2024-06-10 10:20:13,54528,USA,Home,4896.06
4619,2023-08-08,2023-09-11 15:09:39,51501,UAE,Sports,1984.3
4620,2023-10-25,2024-09-25 00:03:31,72869,UK,Home,1943.0
4621,2025-12-09,2023-04-06 15:43:42,90302,Australia,Books,4585.81
4622,2023-01-27,2024-07-17 17:23:09,28544,Canada,Home,3740.26
4623,2025-04-13,2025-08-29 20:32:44,154307,UAE,Electronics,1076.16
4624,2025-03-18,2023-02-12 09:55:42,132548,USA,Apparel,907.61
4625,2024-04-27,2024-12-27 07:41:24,100472,UAE,Sports,442.16
4626,2024-04-19,2023-12-03 09:03:32,176223,India,Beauty,3409.64
4627,2025-02-01,2022-12-15 06:38:50,57266,Singapore,Books,3000.41
4628,2022-03-09,2022-06-12 22:10:55,102140,USA,Home,1749.52
4629,2025-03-15,2022-02-12 18:45:42,29777,Australia,Books,2838.43
4630,2023-07-12,2025-02-10 03:52:57,153381,India,Apparel,973.44
4631,2023-04-20,2023-02-27 19:25:59,71277,Germany,Sports,4588.21
4632,2024-05-08,2025-07-18 09:05:39,126362,Germany,Toys,2667.4
4633,2022-07-25,2023-03-14 05:05:56,11952,UAE,Apparel,3641.85
4634,2022-05-26,2025-09-05 16:36:49,113813,Canada,Books,188.49
4635,2023-05-30,2025-11-12 15:09:13,142713,USA,Apparel,2002.28
4636,2023-08-03,2024-06-17 10:08:56,171561,USA,Electronics,237.8
4637,2023-10-01,2024-10-16 07:18:46,42350,India,Home,2648.18
4638,2024-05-04,2025-08-18 10:11:25,109313,USA,Beauty,4579.89
4639,2022-03-09,2025-03-07 23:04:41,18968,India,Books,1459.89
4640,2022-09-07,2025-08-06 15:27:00,52579,UAE,Grocery,1511.82
4641,2023-06-19,2025-10-11 16:49:29,40878,India,Books,1596.26
4642,2022-06-02,2023-10-23 22:33:48,16092,Canada,Apparel,2428.32
4643,2025-04-26,2022-06-04 20:41:16,53847,Australia,Electronics,399.19
4644,2024-09-11,2022-06-03 14:35:22,183997,USA,Sports,580.03
4645,2022-10-04,2025-04-30 20:49:52,184924,USA,Toys,4631.11
4646,2022-02-03,2022-07-30 06:32:25,79549,Canada,Electronics,807.86
4647,2024-12-02,2024-05-13 03:57:43,171758,USA,Toys,460.08
4648,2022-09-29,2025-07-29 11:44:22,139885,Canada,Toys,1585.57
4649,2024-09-19,2025-12-21 17:49:00,182767,USA,Books,4848.76
4650,2024-09-02,2025-08-12 01:58:43,133714,Singapore,Sports,1902.82
4651,2024-05-27,2022-10-19 07:20:16,158649,USA,Books,2770.54
4652,2022-06-13,2022-02-28 06:26:42,167026,Canada,Toys,3073.33
4653,2022-08-16,2024-10-18 13:53:58,99340,USA,Toys,846.6
4654,2025-08-06,2022-08-24 17:42:56,31188,Singapore,Toys,4384.89
4655,2022-06-05,2025-01-07 22:12:54,62251,USA,Grocery,1088.97
4656,2022-04-16,2023-10-01 09:52:20,156451,Australia,Home,1942.68
4657,2024-04-12,2024-05-01 01:58:52,66394,Singapore,Grocery,836.1
4658,2023-10-24,2022-09-30 15:07:39,198617,Canada,Toys,4467.11
4659,2022-01-05,2022-08-04 19:42:40,165937,Singapore,Toys,2432.79
4660,2022-05-14,2025-12-22 06:53:18,185490,Canada,Toys,2602.98
4661,2024-01-06,2023-10-24 15:24:17,102349,UAE,Books,4905.81
4662,2022-03-04,2023-07-28 14:25:21,27779,Singapore,Beauty,2257.09
4663,2025-09-20,2025-11-25 12:46:47,105354,Germany,Grocery,1820.31
4664,2024-10-30,2023-04-06 04:45:55,38180,UK,Sports,3190.76
4665,2022-06-26,2023-12-09 21:09:30,40911,Australia,Beauty,666.35
4666,2025-08-31,2023-07-16 18:22:05,106193,Singapore,Electronics,1294.95
4667,2022-01-17,2024-01-11 01:53:14,5913,India,Apparel,1470.3
4668,2025-09-01,2025-12-01 16:40:24,71947,USA,Books,25.47
4669,2024-02-14,2024-03-02 01:59:35,169944,Australia,Home,1303.39
4670,2025-12-05,2024-03-06 06:55:41,116675,USA,Electronics,17.15
4671,2025-07-30,2025-06-16 12:48:03,107965,Australia,Electronics,3361.58
4672,2022-07-25,2024-01-25 18:13:43,35541,UK,Electronics,2358.56
4673,2022-12-12,2022-10-26 12:45:54,131466,USA,Apparel,1755.87
4674,2025-09-12,2022-09-08 15:06:28,36702,Germany,Home,2761.07
4675,2023-01-06,2022-09-29 20:04:16,145770,UK,Toys,65.85
4676,2023-07-23,2024-01-02 17:44:08,85654,UK,Books,1789.58
4677,2025-05-26,2024-07-07 04:08:15,156106,UAE,Electronics,6.44
4678,2022-07-08,2022-03-02 14:32:13,190393,UAE,Sports,3026.7
4679,2022-08-26,2022-12-21 10:54:25,97787,USA,Apparel,4680.06
4680,2023-12-12,2024-11-02 04:04:42,7787,Singapore,Books,1593.42
4681,2024-06-26,2025-12-12 01:08:03,38174,UK,Home,4617.68
4682,2022-01-16,2025-05-14 14:57:40,114474,UAE,Apparel,3197.78
4683,2025-09-23,2023-07-13 06:48:51,128287,India,Sports,2620.95
4684,2022-03-01,2022-07-18 06:13:58,141676,India,Apparel,118.65
4685,2023-09-07,2022-06-08 23:00:52,163070,UAE,Grocery,1212.92
4686,2022-06-08,2024-08-10 16:09:18,87273,UK,Apparel,4649.17
4687,2023-06-22,2023-03-24 06:06:28,123085,Australia,Sports,1439.19
4688,2025-07-11,2022-07-20 05:28:23,144338,India,Home,425.01
4689,2024-11-10,2024-11-13 05:33:44,145612,Germany,Electronics,1927.63
4690,2023-12-07,2024-02-13 04:24:59,146603,India,Books,2323.3
4691,2025-04-13,2025-04-15 23:35:21,30254,UK,Apparel,1109.59
4692,2025-09-15,2024-08-22 00:20:36,190156,Canada,Toys,4655.82
4693,2023-05-06,2025-06-30 23:06:03,188874,Australia,Electronics,1594.68
4694,2023-11-11,2024-05-08 08:32:31,84716,Singapore,Sports,3921.24
4695,2025-04-28,2024-06-07 19:51:35,80233,India,Toys,932.86
4696,2022-01-02,2025-07-19 18:04:57,109866,Australia,Electronics,3447.35
4697,2024-01-06,2025-10-20 13:37:56,40168,Australia,Electronics,1886.31
4698,2022-04-10,2023-08-27 12:36:07,86917,Australia,Sports,1202.96
4699,2024-07-15,2025-03-20 15:10:01,71662,Singapore,Sports,4468.4
4700,2022-06-19,2023-09-12 22:31:37,83453,UK,Sports,2071.87
4701,2023-04-02,2023-10-12 17:39:55,174033,USA,Toys,2938.73
4702,2025-02-04,2022-04-02 00:15:08,36704,Singapore,Books,3175.09
4703,2024-11-14,2023-03-12 12:18:47,50975,Canada,Beauty,3079.83
4704,2022-11-26,2024-09-21 10:26:14,160661,Australia,Toys,1346.77
4705,2024-07-30,2025-04-17 04:02:21,130783,UK,Grocery,4013.54
4706,2022-01-19,2024-04-05 15:53:47,73921,UK,Books,3719.73
4707,2023-05-29,2022-09-28 11:15:01,55730,UAE,Electronics,3833.96
4708,2023-07-15,2022-05-05 07:13:54,119111,UK,Toys,553.05
4709,2023-11-09,2023-06-16 06:58:58,64645,Australia,Apparel,1638.14
4710,2023-11-24,2023-05-05 20:10:43,120203,UAE,Electronics,1920.86
4711,2024-10-18,2024-05-24 17:52:27,99307,India,Home,1387.75
4712,2024-01-26,2023-12-04 10:25:57,16105,Germany,Books,1108.12
4713,2022-10-23,2024-08-22 00:59:47,88589,UAE,Grocery,906.42
4714,2023-04-01,2025-08-10 19:47:29,21645,Singapore,Home,2626.8
4715,2023-04-09,2022-03-13 14:21:53,73279,India,Home,3025.5
4716,2024-03-14,2022-10-13 13:20:36,180921,USA,Sports,789.66
4717,2024-09-21,2023-04-05 00:41:41,41150,UK,Home,132.21
4718,2022-06-28,2023-09-25 16:09:35,121638,UK,Apparel,1795.91
4719,2023-05-09,2024-07-06 01:28:52,46162,Australia,Beauty,3020.62
4720,2024-08-30,2025-08-26 12:53:00,1299,Australia,Books,4931.01
4721,2023-12-28,2025-03-13 10:51:19,8656,Germany,Apparel,4195.01
4722,2025-04-15,2022-09-01 17:20:13,131102,India,Toys,2658.19
4723,2024-01-04,2022-01-12 18:58:23,48483,UK,Electronics,2089.93
4724,2025-10-07,2024-06-27 19:49:20,12780,USA,Books,3214.93
4725,2023-03-10,2023-08-04 11:29:40,162266,Germany,Sports,3020.98
4726,2022-06-23,2024-07-26 19:40:20,16199,India,Electronics,3230.64
4727,2023-01-12,2025-01-05 23:29:16,152507,Singapore,Beauty,497.25
4728,2022-10-27,2022-10-14 03:41:32,89264,Australia,Toys,3500.07
4729,2022-05-12,2024-03-09 15:53:07,193977,Singapore,Grocery,4849.14
4730,2023-09-26,2022-01-04 19:37:01,190604,Canada,Home,1134.52
4731,2023-08-09,2025-05-18 07:33:02,90212,Germany,Home,3714.5
4732,2022-06-19,2023-08-22 04:28:41,170627,Canada,Sports,4580.25
4733,2024-12-30,2025-04-08 15:15:56,19784,UAE,Grocery,1884.22
4734,2024-06-22,2025-02-14 02:24:17,75482,Germany,Sports,64.24
4735,2022-08-31,2024-08-13 06:34:41,77519,Singapore,Books,3388.4
4736,2025-12-03,2025-11-18 10:09:08,27371,USA,Sports,4870.17
4737,2024-05-26,2023-10-16 13:35:05,186516,Australia,Grocery,292.07
4738,2022-12-29,2024-10-20 11:05:26,123452,Australia,Apparel,625.11
4739,2025-03-24,2022-09-06 17:44:33,145169,USA,Grocery,2383.95
4740,2022-04-23,2023-09-24 21:50:14,173587,USA,Electronics,779.4
4741,2023-05-19,2022-04-18 13:43:58,176993,USA,Beauty,2392.3
4742,2025-01-25,2024-11-21 23:00:57,115815,India,Beauty,3146.0
4743,2024-09-05,2024-09-09 17:27:03,112088,Germany,Grocery,1230.37
4744,2022-11-06,2022-11-05 05:43:37,179295,Canada,Apparel,2695.76
4745,2025-04-14,2022-08-30 06:27:52,18773,UK,Beauty,4093.68
4746,2024-11-24,2025-01-24 04:45:35,74576,Singapore,Beauty,1103.35
4747,2024-10-16,2022-05-11 03:50:41,21792,UAE,Home,3031.37
4748,2023-01-30,2022-02-03 12:18:59,10497,India,Books,2267.78
4749,2023-11-21,2025-04-15 16:08:28,64398,UK,Books,3515.2
4750,2022-05-30,2022-11-18 20:11:45,37540,UAE,Beauty,1722.9
4751,2025-09-11,2024-08-31 00:43:59,131650,Australia,Beauty,3063.03
4752,2022-09-17,2024-01-14 17:00:37,197910,UAE,Apparel,2454.44
4753,2025-02-08,2022-11-10 08:07:25,179048,Canada,Beauty,1712.49
4754,2022-05-27,2025-10-02 17:41:02,89346,Germany,Home,206.22
4755,2022-07-21,2025-04-25 01:06:31,72035,India,Beauty,4019.14
4756,2022-12-02,2024-12-23 22:10:13,112190,Australia,Toys,919.95
4757,2024-06-30,2025-09-06 23:18:46,57758,Singapore,Apparel,4027.41
4758,2024-09-26,2022-10-12 09:40:06,73309,Singapore,Grocery,1103.04
4759,2023-05-25,2024-01-30 15:34:29,95796,Australia,Grocery,4651.76
4760,2024-03-01,2024-08-11 04:28:54,123015,Australia,Toys,2644.67
4761,2024-11-13,2023-04-01 22:39:57,154320,Australia,Home,823.43
4762,2025-03-29,2023-03-24 08:38:16,185640,Singapore,Apparel,108.4
4763,2024-04-13,2024-08-29 15:22:18,36200,Singapore,Electronics,4792.87
4764,2025-03-30,2022-07-21 08:21:18,148763,Australia,Grocery,1915.39
4765,2023-11-15,2025-08-27 00:27:22,28799,UK,Electronics,4331.84
4766,2022-09-16,2025-03-12 03:53:38,117260,Australia,Sports,896.62
4767,2023-04-19,2025-02-23 01:49:52,83776,India,Sports,2921.53
4768,2023-03-18,2023-02-04 20:35:27,179521,UAE,Home,364.75
4769,2025-03-24,2022-06-21 06:18:27,78948,Australia,Grocery,4505.17
4770,2023-01-17,2022-08-17 21:23:32,51350,UAE,Sports,2307.35
4771,2025-11-13,2025-12-23 08:16:28,183301,India,Toys,4553.54
4772,2024-10-06,2025-01-28 04:52:06,148698,Canada,Home,1867.9
4773,2024-11-30,2023-03-29 12:42:05,183007,India,Sports,121.14
4774,2023-04-17,2024-10-06 07:41:32,160161,UK,Apparel,1463.02
4775,2025-02-11,2024-11-23 07:53:08,37754,Germany,Books,2223.54
4776,2022-11-16,2024-12-13 04:24:15,14707,UAE,Grocery,320.16
4777,2024-03-19,2024-01-29 10:49:09,104911,Canada,Electronics,1977.12
4778,2024-04-13,2024-09-05 21:19:42,57596,UK,Beauty,1002.31
4779,2022-08-20,2022-04-15 15:29:50,36260,UK,Electronics,4108.53
4780,2022-04-11,2025-10-16 15:36:45,188755,UAE,Toys,632.5
4781,2023-06-03,2025-04-16 04:17:01,142381,Germany,Books,4964.26
4782,2023-03-12,2023-10-19 21:20:55,118322,Australia,Electronics,4734.98
4783,2024-11-09,2022-09-16 11:18:18,181231,Australia,Sports,3618.91
4784,2025-07-30,2022-05-14 06:37:51,182797,Germany,Beauty,43.64
4785,2023-11-19,2024-09-21 09:12:59,177519,UAE,Toys,4453.26
4786,2025-05-12,2022-07-26 17:36:41,6299,Singapore,Beauty,1399.66
4787,2022-04-17,2022-06-26 15:57:41,49230,UK,Toys,3108.16
4788,2022-07-11,2025-11-11 16:18:05,147830,Germany,Grocery,249.59
4789,2025-08-30,2025-10-14 13:33:55,240,USA,Apparel,4494.61
4790,2023-08-21,2023-09-01 04:20:36,28764,Canada,Grocery,3935.42
4791,2024-12-22,2025-01-16 07:51:58,181122,India,Electronics,1083.69
4792,2024-12-08,2025-02-13 20:07:21,133582,India,Toys,1276.4
4793,2022-05-20,2022-04-06 03:36:26,73885,India,Toys,1209.95
4794,2023-12-15,2023-09-23 04:21:27,100916,Singapore,Apparel,3435.52
4795,2023-11-08,2022-10-24 14:28:03,136955,USA,Toys,2575.26
4796,2023-03-21,2024-01-12 11:28:27,81342,Canada,Grocery,1761.32
4797,2022-04-13,2022-11-03 03:51:40,11027,India,Apparel,4610.87
4798,2024-11-23,2025-12-17 20:59:35,83300,Australia,Toys,2236.89
4799,2024-09-24,2025-07-30 03:06:25,118176,UAE,Electronics,456.05
4800,2025-05-30,2022-02-27 18:58:56,40572,Canada,Apparel,2023.99
4801,2025-05-26,2024-03-29 20:16:54,181906,Germany,Sports,3508.63
4802,2024-06-11,2022-05-26 02:32:00,27972,Singapore,Beauty,2121.47
4803,2024-11-25,2023-10-19 04:01:55,29576,USA,Sports,4133.01
4804,2024-02-29,2023-11-13 05:59:00,93389,Germany,Books,799.16
4805,2022-05-15,2024-01-11 04:50:58,10928,Singapore,Electronics,1664.2
4806,2025-01-03,2022-11-19 03:39:47,98285,Germany,Toys,1782.69
4807,2025-01-09,2022-04-15 00:57:57,154158,Singapore,Beauty,1635.75
4808,2025-12-16,2022-08-21 22:35:05,142982,Singapore,Books,1823.73
4809,2023-05-06,2023-01-20 10:10:05,151651,UK,Toys,796.11
4810,2024-03-30,2024-10-21 10:22:55,37232,USA,Sports,4527.11
4811,2025-12-05,2024-01-19 17:26:09,87858,India,Apparel,3406.6
4812,2025-01-09,2025-06-19 02:26:01,70172,Australia,Beauty,2740.27
4813,2025-05-23,2025-09-11 22:55:38,54531,India,Books,32.3
4814,2024-11-21,2023-06-14 16:22:19,53611,UK,Sports,893.85
4815,2024-02-26,2023-10-30 23:28:07,155328,Germany,Toys,1583.28
4816,2025-07-30,2023-07-31 06:57:44,193634,India,Home,1599.68
4817,2024-11-26,2023-07-30 17:35:29,78598,Australia,Apparel,4841.4
4818,2022-01-10,2025-06-02 15:31:49,142703,Canada,Books,4706.88
4819,2022-01-16,2024-04-11 08:36:58,147929,Canada,Home,4430.01
4820,2022-01-17,2024-09-19 12:14:16,119716,Germany,Home,4750.66
4821,2024-08-31,2023-12-30 18:54:28,119507,USA,Apparel,4394.1
4822,2024-10-23,2023-03-31 08:47:45,36755,Singapore,Home,3466.47
4823,2024-09-11,2024-10-10 13:57:53,132109,Australia,Books,5.48
4824,2025-05-19,2022-04-06 12:05:07,2260,Canada,Apparel,732.13
4825,2022-04-09,2025-07-09 03:14:46,37109,UAE,Home,967.31
4826,2025-10-14,2023-03-27 21:57:10,128152,Germany,Electronics,1743.99
4827,2025-09-10,2024-01-21 23:31:10,181336,Canada,Sports,469.68
4828,2025-06-21,2025-07-19 21:55:32,186598,Australia,Apparel,3389.28
4829,2025-04-08,2024-09-07 01:32:17,124450,USA,Beauty,1823.82
4830,2025-06-03,2023-11-06 23:25:37,91716,Australia,Beauty,3848.33
4831,2024-04-12,2023-04-05 19:31:01,10668,Australia,Books,973.86
4832,2023-06-29,2022-01-25 23:25:22,4579,Singapore,Home,807.38
4833,2023-07-31,2022-08-04 00:17:10,176807,Australia,Grocery,981.38
